# Enu/GeV nus/cm^2/POT/GeV
9.000000000000000222e-01 4.396654560632182536e-11 1.187759083115575692e-08 0.000000000000000000e+00 4.241077632795304635e-12 3.457090757335211782e-10 0.000000000000000000e+00
9.250000000000000444e-01 4.275606048819073030e-11 1.139005896182490868e-08 0.000000000000000000e+00 4.057279243036929137e-12 3.284981837288362252e-10 0.000000000000000000e+00
9.500000000000000666e-01 4.188824175700286406e-11 1.084764730490088697e-08 0.000000000000000000e+00 3.004470799048434605e-12 3.046792604667721656e-10 0.000000000000000000e+00
9.750000000000000888e-01 4.073958730186446888e-11 1.024468254627116639e-08 0.000000000000000000e+00 2.679127548417184965e-12 2.808603372047081060e-10 0.000000000000000000e+00
1.000000000000000000e+00 3.953544050007506795e-11 9.665534729036793255e-09 0.000000000000000000e+00 3.603808714044142875e-12 2.670748593724358819e-10 0.000000000000000000e+00
1.025000000000000133e+00 3.762046647045586425e-11 9.104335988303288512e-09 0.000000000000000000e+00 3.927297081084719548e-12 2.553928182773425388e-10 0.000000000000000000e+00
1.050000000000000044e+00 3.581846286124432011e-11 8.532685629551303738e-09 0.000000000000000000e+00 4.088675132790769010e-12 2.414585336773974990e-10 0.000000000000000000e+00
1.074999999999999956e+00 3.469668006749940164e-11 7.955771625722647133e-09 0.000000000000000000e+00 4.089553826842114931e-12 2.241765825270976063e-10 0.000000000000000000e+00
1.100000000000000089e+00 3.367979272381544765e-11 7.497995572714043565e-09 0.000000000000000000e+00 3.670532889152679967e-12 2.068946313767975585e-10 0.000000000000000000e+00
1.125000000000000000e+00 3.368413556842536227e-11 7.077872728549353553e-09 0.000000000000000000e+00 3.403806417382755231e-12 1.935144041721068900e-10 0.000000000000000000e+00
1.150000000000000133e+00 3.308948845378251530e-11 6.636016032393106613e-09 0.000000000000000000e+00 3.196916272229814481e-12 1.802231911801863678e-10 0.000000000000000000e+00
1.175000000000000044e+00 3.231129411189887364e-11 6.190463758603673572e-09 0.000000000000000000e+00 3.098163928479401195e-12 1.713579092498493788e-10 0.000000000000000000e+00
1.200000000000000178e+00 3.111809949216594344e-11 5.705776168942897316e-09 0.000000000000000000e+00 3.552482653528574920e-12 1.660673352011184398e-10 0.000000000000000000e+00
1.225000000000000089e+00 2.936922873230212197e-11 5.224886828839493187e-09 0.000000000000000000e+00 3.568691636858839251e-12 1.599779157207272415e-10 0.000000000000000000e+00
