1375.35	1421.02	52731.9	39600.9
2025.22	2043.29	52010.7	41905.8
526.372	596.778	51017.3	27706.1
988.944	949.129	49946.6	36849.4
489.991	510.123	50508.9	35590.2
1376.2	1227.95	50750.7	38461.8
925.611	1034.47	53854.2	38955.3
471.652	478.749	50853.9	29804.1
957.521	925.569	51467.5	38371.5
1606.1	1615.06	52952.1	38373.4
1354.54	1520.82	49860.5	38974.6
1462.72	1391.44	53564.6	36387.1
526.763	585.16	52482.9	35781.5
1022.52	983.017	51188.8	35117.1
580.144	817.77	52774.4	38152
805.205	780.589	52362.3	23794.5
917.104	892.306	52136.1	36746.5
500.745	533.785	53596.7	34993
860.287	958.68	52311.9	36682.6
1014.95	1058.84	50737.4	39136.6
420.425	492.432	53369.8	29971.1
1311.17	1318.45	50352.1	33368.1
522.689	538.157	53835.9	35169.3
529.168	486.947	51516.4	35130.5
267.266	736.056	51763.8	33114.9
677.335	784.706	52159.4	36237.4
761.871	888.77	49311.9	23073.1
1276.74	1450.59	52345.5	24744.1
461.454	598.664	50197	35630
1679.37	1831.32	52833.9	37381.8
375.392	391.776	52682.6	35323.5
1793.54	1818.66	53366.8	40879.9
454.579	430.297	52424.3	32508.7
1363.81	1353.04	49577.3	39097.2
790.102	816.37	50422.2	36250.8
619.138	620.657	51706	34910.3
561.021	545.688	53715.1	34678.4
846.725	801.723	53296.1	36320.3
378.163	476.475	54028.6	36038.6
380.528	683.385	52691	35652.7
939.426	960.97	53228.1	37442.6
929.751	928.819	53872.1	35138.3
980.466	1130.08	49291.6	39490.3
922.755	971.44	53849.1	36452.5
1366.43	1367.66	50419.4	36140
1573.61	1634.35	51782.5	40009.6
306.417	558.458	52321.4	31654.5
608.309	658.253	50947.8	35857.7
695.918	757.55	52753.2	36663.9
761.937	797.125	51210.4	36608.4
667.969	775.41	52219.5	36222.3
924.471	903.011	52108.7	37714.6
359.176	337.391	52801.5	35194.2
714.788	798.557	52167.2	36353.7
1030.3	1053.94	49209.1	39392.9
1199.26	1193.41	50592.2	35190.7
945.97	1077.37	49677	29971.1
745.965	798.722	50044.1	27954.1
969.081	987.417	52355	37178.6
438.889	513.214	53712.3	35786.8
1352.02	1371.18	52945.6	39524.9
844.208	884.364	51099.7	36044.8
764.945	780.68	51963.4	35314.3
592.796	653.027	50324.7	37162.2
338.928	444.485	53011.9	35966
1675.96	1665.09	50100.8	42354.7
1037.32	1556.2	50061.7	42929.5
925.818	1345.34	52115.2	43303
272.242	975.639	53730.5	37768
960.182	965.925	50592.7	37426.4
344.076	457.487	51464.6	35810.7
578.444	608.73	50428.6	36626.2
699.63	727.606	51753.9	37045.3
426.845	476.215	51576.4	35839.8
628.11	949.241	53744.6	37903.6
496.976	583.288	52773.3	27422.8
864.458	934.845	53557.3	37478.1
336.882	554.766	52560.4	35710.5
449.843	581.874	51414.8	35737.9
232.277	501.793	51747.2	35912.4
895.197	880.292	53811.1	35631.5
1085.92	1165.22	51018.4	38897.6
471.466	551.312	51843.6	36577.1
356.9	383.947	53496.9	26514.4
273.676	351.64	53286.5	35524.1
1173.4	1203.18	52499.2	28035.5
274.12	347.019	54169	35454.3
999.488	959.541	50776.7	37287.4
279.551	295.976	52712.8	35383
563.823	1075.08	52820.6	36687.2
1458.55	1471.75	49799.4	39556.4
949.528	1002.9	50672.8	35199.5
1172	1388.76	52615	38953.3
757.124	715.6	53231.5	35436.6
949.304	1052.45	50159	38758
1308.54	1424.75	51819.7	48192.3
146.662	367.633	53983.9	35383.5
893.12	785.478	51237.9	38130.7
292.731	315.254	53241	35172.5
1584.67	1613.44	50993.1	40626.8
874.166	915.895	50534.3	35756.9
1167.11	1201.68	49009.3	36949.7
978.053	1437.08	51056.7	42507.4
652.228	653.004	53350.5	36785.8
682.695	691.142	49130	35726.4
807.696	857.337	51711.5	36383.9
724.236	677.259	49284.9	35922.3
890.254	965.601	50858.5	27001.7
234.348	293.575	53319.4	35313.3
1068.55	1122.29	51272.5	36929.9
209.22	510.617	52967.3	35680.2
871.03	959.756	52068.1	29971.1
448.302	494.334	52205.6	35926.7
234.472	275.517	51608.2	29971.1
489.422	539.816	51716.7	35822.9
658.691	548.144	49269.1	35617.3
631.775	622.324	50705.6	34854.9
358.007	389.377	53486.7	35415.1
580.921	621.847	52530.5	36325.7
154.42	152.977	54434.9	35543.3
493.71	492.822	49577.4	35059.6
738.597	656.628	54261.1	36654.3
752.586	780.325	53143.7	33387.4
536.983	483.906	51985.4	28669.7
855.17	771.91	49955.3	29971.1
767.684	802.442	52976.3	36088.5
1641.33	1663.22	53048.9	39301.5
757.587	783.823	50245.2	36285.7
464.907	506.707	53585.5	35791.8
790.875	1185.91	50007.4	29971.1
434.486	492.884	49511.6	35866.1
408.288	380.775	53895.4	35181.6
1074.53	856.459	51449.5	38942.4
943.21	1261.1	49858	27737.7
