# the oscillation parameters of (dm2, sin^2_theta14, and sin^2_theta_24) are divided into 80x60x60 grids 
# column 1-3: index for the dm2, sin^2_theta14, and sin^2_theta_24
# column 4-6: values of the dm2 (eV^2), sin^2_theta14, and sin^2_theta_24
# column 7: delta_Chi2 = Chi2_gridpoint - Chi2_globalmin
 1  8 58   0.0106 0.000316 0.681292       2.53278742
 1  8 59   0.0106 0.000316 0.794328       2.53219969
 1  8 60   0.0106 0.000316 0.926119       2.53104483
 1  9  1   0.0106 0.000369 0.000108       2.52958351
 1  9  2   0.0106 0.000369 0.000126       2.52958375
 1  9  3   0.0106 0.000369 0.000147       2.52958404
 1  9  4   0.0106 0.000369 0.000171       2.52958436
 1  9  5   0.0106 0.000369 0.000200       2.52958475
 1  9  6   0.0106 0.000369 0.000233       2.52958519
 1  9  7   0.0106 0.000369 0.000271       2.52958571
 1  9  8   0.0106 0.000369 0.000316       2.52958632
 1  9  9   0.0106 0.000369 0.000369       2.52958702
 1  9 10   0.0106 0.000369 0.000430       2.52958785
 1  9 11   0.0106 0.000369 0.000501       2.52958881
 1  9 12   0.0106 0.000369 0.000584       2.52958993
 1  9 13   0.0106 0.000369 0.000681       2.52959123
 1  9 14   0.0106 0.000369 0.000794       2.52959275
 1  9 15   0.0106 0.000369 0.000926       2.52959453
 1  9 16   0.0106 0.000369 0.001080       2.52959659
 1  9 17   0.0106 0.000369 0.001259       2.52959900
 1  9 18   0.0106 0.000369 0.001468       2.52960181
 1  9 19   0.0106 0.000369 0.001711       2.52960508
 1  9 20   0.0106 0.000369 0.001995       2.52960889
 1  9 21   0.0106 0.000369 0.002326       2.52961334
 1  9 22   0.0106 0.000369 0.002712       2.52961851
 1  9 23   0.0106 0.000369 0.003162       2.52962454
 1  9 24   0.0106 0.000369 0.003687       2.52963157
 1  9 25   0.0106 0.000369 0.004299       2.52963975
 1  9 26   0.0106 0.000369 0.005012       2.52964927
 1  9 27   0.0106 0.000369 0.005843       2.52966036
 1  9 28   0.0106 0.000369 0.006813       2.52967326
 1  9 29   0.0106 0.000369 0.007943       2.52968828
 1  9 30   0.0106 0.000369 0.009261       2.52970575
 1  9 31   0.0106 0.000369 0.010798       2.52972605
 1  9 32   0.0106 0.000369 0.012589       2.52974965
 1  9 33   0.0106 0.000369 0.014678       2.52977706
 1  9 34   0.0106 0.000369 0.017113       2.52980887
 1  9 35   0.0106 0.000369 0.019953       2.52984577
 1  9 36   0.0106 0.000369 0.023263       2.52988853
 1  9 37   0.0106 0.000369 0.027123       2.52993802
 1  9 38   0.0106 0.000369 0.031623       2.52999523
 1  9 39   0.0106 0.000369 0.036869       2.53006128
 1  9 40   0.0106 0.000369 0.042987       2.53013738
 1  9 41   0.0106 0.000369 0.050119       2.53022488
 1  9 42   0.0106 0.000369 0.058434       2.53032523
 1  9 43   0.0106 0.000369 0.068129       2.53043996
 1  9 44   0.0106 0.000369 0.079433       2.53057066
 1  9 45   0.0106 0.000369 0.092612       2.53071884
 1  9 46   0.0106 0.000369 0.107978       2.53088593
 1  9 47   0.0106 0.000369 0.125893       2.53107299
 1  9 48   0.0106 0.000369 0.146780       2.53128960
 1  9 49   0.0106 0.000369 0.171133       2.53151791
 1  9 50   0.0106 0.000369 0.199526       2.53176465
 1  9 51   0.0106 0.000369 0.232631       2.53202559
 1  9 52   0.0106 0.000369 0.271227       2.53229415
 1  9 53   0.0106 0.000369 0.316228       2.53259761
 1  9 54   0.0106 0.000369 0.368695       2.53284750
 1  9 55   0.0106 0.000369 0.429866       2.53304837
 1  9 56   0.0106 0.000369 0.501187       2.53315968
 1  9 57   0.0106 0.000369 0.584341       2.53312206
 1  9 58   0.0106 0.000369 0.681292       2.53289889
 1  9 59   0.0106 0.000369 0.794328       2.53227972
 1  9 60   0.0106 0.000369 0.926119       2.53113378
 1 10  1   0.0106 0.000430 0.000108       2.52958313
 1 10  2   0.0106 0.000430 0.000126       2.52958337
 1 10  3   0.0106 0.000430 0.000147       2.52958365
 1 10  4   0.0106 0.000430 0.000171       2.52958398
 1 10  5   0.0106 0.000430 0.000200       2.52958437
 1 10  6   0.0106 0.000430 0.000233       2.52958482
 1 10  7   0.0106 0.000430 0.000271       2.52958534
 1 10  8   0.0106 0.000430 0.000316       2.52958595
 1 10  9   0.0106 0.000430 0.000369       2.52958666
 1 10 10   0.0106 0.000430 0.000430       2.52958749
 1 10 11   0.0106 0.000430 0.000501       2.52958845
 1 10 12   0.0106 0.000430 0.000584       2.52958958
 1 10 13   0.0106 0.000430 0.000681       2.52959089
 1 10 14   0.0106 0.000430 0.000794       2.52959242
 1 10 15   0.0106 0.000430 0.000926       2.52959420
 1 10 16   0.0106 0.000430 0.001080       2.52959628
 1 10 17   0.0106 0.000430 0.001259       2.52959870
 1 10 18   0.0106 0.000430 0.001468       2.52960153
 1 10 19   0.0106 0.000430 0.001711       2.52960482
 1 10 20   0.0106 0.000430 0.001995       2.52960865
 1 10 21   0.0106 0.000430 0.002326       2.52961312
 1 10 22   0.0106 0.000430 0.002712       2.52961833
 1 10 23   0.0106 0.000430 0.003162       2.52962439
 1 10 24   0.0106 0.000430 0.003687       2.52963146
 1 10 25   0.0106 0.000430 0.004299       2.52963968
 1 10 26   0.0106 0.000430 0.005012       2.52964926
 1 10 27   0.0106 0.000430 0.005843       2.52966042
 1 10 28   0.0106 0.000430 0.006813       2.52967340
 1 10 29   0.0106 0.000430 0.007943       2.52968850
 1 10 30   0.0106 0.000430 0.009261       2.52970607
 1 10 31   0.0106 0.000430 0.010798       2.52972649
 1 10 32   0.0106 0.000430 0.012589       2.52975023
 1 10 33   0.0106 0.000430 0.014678       2.52977780
 1 10 34   0.0106 0.000430 0.017113       2.52980980
 1 10 35   0.0106 0.000430 0.019953       2.52984692
 1 10 36   0.0106 0.000430 0.023263       2.52988993
 1 10 37   0.0106 0.000430 0.027123       2.52993972
 1 10 38   0.0106 0.000430 0.031623       2.52999728
 1 10 39   0.0106 0.000430 0.036869       2.53006373
 1 10 40   0.0106 0.000430 0.042987       2.53014031
 1 10 41   0.0106 0.000430 0.050119       2.53022836
 1 10 42   0.0106 0.000430 0.058434       2.53032935
 1 10 43   0.0106 0.000430 0.068129       2.53044484
 1 10 44   0.0106 0.000430 0.079433       2.53057641
 1 10 45   0.0106 0.000430 0.092612       2.53072562
 1 10 46   0.0106 0.000430 0.107978       2.53089390
 1 10 47   0.0106 0.000430 0.125893       2.53109138
 1 10 48   0.0106 0.000430 0.146780       2.53130119
 1 10 49   0.0106 0.000430 0.171133       2.53153150
 1 10 50   0.0106 0.000430 0.199526       2.53178030
 1 10 51   0.0106 0.000430 0.232631       2.53204422
 1 10 52   0.0106 0.000430 0.271227       2.53235523
 1 10 53   0.0106 0.000430 0.316228       2.53263154
 1 10 54   0.0106 0.000430 0.368695       2.53288715
 1 10 55   0.0106 0.000430 0.429866       2.53309485
 1 10 56   0.0106 0.000430 0.501187       2.53321385
 1 10 57   0.0106 0.000430 0.584341       2.53323338
 1 10 58   0.0106 0.000430 0.681292       2.53297874
 1 10 59   0.0106 0.000430 0.794328       2.53236845
 1 10 60   0.0106 0.000430 0.926119       2.53124016
 1 11  1   0.0106 0.000501 0.000108       2.52958268
 1 11  2   0.0106 0.000501 0.000126       2.52958292
 1 11  3   0.0106 0.000501 0.000147       2.52958321
 1 11  4   0.0106 0.000501 0.000171       2.52958354
 1 11  5   0.0106 0.000501 0.000200       2.52958393
 1 11  6   0.0106 0.000501 0.000233       2.52958438
 1 11  7   0.0106 0.000501 0.000271       2.52958490
 1 11  8   0.0106 0.000501 0.000316       2.52958552
 1 11  9   0.0106 0.000501 0.000369       2.52958623
 1 11 10   0.0106 0.000501 0.000430       2.52958707
 1 11 11   0.0106 0.000501 0.000501       2.52958804
 1 11 12   0.0106 0.000501 0.000584       2.52958917
 1 11 13   0.0106 0.000501 0.000681       2.52959049
 1 11 14   0.0106 0.000501 0.000794       2.52959203
 1 11 15   0.0106 0.000501 0.000926       2.52959383
 1 11 16   0.0106 0.000501 0.001080       2.52959592
 1 11 17   0.0106 0.000501 0.001259       2.52959836
 1 11 18   0.0106 0.000501 0.001468       2.52960120
 1 11 19   0.0106 0.000501 0.001711       2.52960451
 1 11 20   0.0106 0.000501 0.001995       2.52960837
 1 11 21   0.0106 0.000501 0.002326       2.52961287
 1 11 22   0.0106 0.000501 0.002712       2.52961811
 1 11 23   0.0106 0.000501 0.003162       2.52962422
 1 11 24   0.0106 0.000501 0.003687       2.52963133
 1 11 25   0.0106 0.000501 0.004299       2.52963961
 1 11 26   0.0106 0.000501 0.005012       2.52964925
 1 11 27   0.0106 0.000501 0.005843       2.52966048
 1 11 28   0.0106 0.000501 0.006813       2.52967355
 1 11 29   0.0106 0.000501 0.007943       2.52968876
 1 11 30   0.0106 0.000501 0.009261       2.52970644
 1 11 31   0.0106 0.000501 0.010798       2.52972701
 1 11 32   0.0106 0.000501 0.012589       2.52975090
 1 11 33   0.0106 0.000501 0.014678       2.52977866
 1 11 34   0.0106 0.000501 0.017113       2.52981088
 1 11 35   0.0106 0.000501 0.019953       2.52984826
 1 11 36   0.0106 0.000501 0.023263       2.52989157
 1 11 37   0.0106 0.000501 0.027123       2.52994171
 1 11 38   0.0106 0.000501 0.031623       2.52999967
 1 11 39   0.0106 0.000501 0.036869       2.53006660
 1 11 40   0.0106 0.000501 0.042987       2.53014372
 1 11 41   0.0106 0.000501 0.050119       2.53023242
 1 11 42   0.0106 0.000501 0.058434       2.53033416
 1 11 43   0.0106 0.000501 0.068129       2.53045053
 1 11 44   0.0106 0.000501 0.079433       2.53058312
 1 11 45   0.0106 0.000501 0.092612       2.53073352
 1 11 46   0.0106 0.000501 0.107978       2.53091221
 1 11 47   0.0106 0.000501 0.125893       2.53110290
 1 11 48   0.0106 0.000501 0.146780       2.53131471
 1 11 49   0.0106 0.000501 0.171133       2.53154708
 1 11 50   0.0106 0.000501 0.199526       2.53179885
 1 11 51   0.0106 0.000501 0.232631       2.53210522
 1 11 52   0.0106 0.000501 0.271227       2.53238906
 1 11 53   0.0106 0.000501 0.316228       2.53267108
 1 11 54   0.0106 0.000501 0.368695       2.53293352
 1 11 55   0.0106 0.000501 0.429866       2.53314888
 1 11 56   0.0106 0.000501 0.501187       2.53332501
 1 11 57   0.0106 0.000501 0.584341       2.53331305
 1 11 58   0.0106 0.000501 0.681292       2.53306727
 1 11 59   0.0106 0.000501 0.794328       2.53247459
 1 11 60   0.0106 0.000501 0.926119       2.53136561
 1 12  1   0.0106 0.000584 0.000108       2.52958215
 1 12  2   0.0106 0.000584 0.000126       2.52958240
 1 12  3   0.0106 0.000584 0.000147       2.52958269
 1 12  4   0.0106 0.000584 0.000171       2.52958302
 1 12  5   0.0106 0.000584 0.000200       2.52958341
 1 12  6   0.0106 0.000584 0.000233       2.52958386
 1 12  7   0.0106 0.000584 0.000271       2.52958440
 1 12  8   0.0106 0.000584 0.000316       2.52958501
 1 12  9   0.0106 0.000584 0.000369       2.52958573
 1 12 10   0.0106 0.000584 0.000430       2.52958657
 1 12 11   0.0106 0.000584 0.000501       2.52958755
 1 12 12   0.0106 0.000584 0.000584       2.52958870
 1 12 13   0.0106 0.000584 0.000681       2.52959003
 1 12 14   0.0106 0.000584 0.000794       2.52959158
 1 12 15   0.0106 0.000584 0.000926       2.52959339
 1 12 16   0.0106 0.000584 0.001080       2.52959550
 1 12 17   0.0106 0.000584 0.001259       2.52959795
 1 12 18   0.0106 0.000584 0.001468       2.52960082
 1 12 19   0.0106 0.000584 0.001711       2.52960416
 1 12 20   0.0106 0.000584 0.001995       2.52960805
 1 12 21   0.0106 0.000584 0.002326       2.52961258
 1 12 22   0.0106 0.000584 0.002712       2.52961786
 1 12 23   0.0106 0.000584 0.003162       2.52962401
 1 12 24   0.0106 0.000584 0.003687       2.52963118
 1 12 25   0.0106 0.000584 0.004299       2.52963953
 1 12 26   0.0106 0.000584 0.005012       2.52964924
 1 12 27   0.0106 0.000584 0.005843       2.52966056
 1 12 28   0.0106 0.000584 0.006813       2.52967373
 1 12 29   0.0106 0.000584 0.007943       2.52968905
 1 12 30   0.0106 0.000584 0.009261       2.52970688
 1 12 31   0.0106 0.000584 0.010798       2.52972760
 1 12 32   0.0106 0.000584 0.012589       2.52975169
 1 12 33   0.0106 0.000584 0.014678       2.52977967
 1 12 34   0.0106 0.000584 0.017113       2.52981215
 1 12 35   0.0106 0.000584 0.019953       2.52984982
 1 12 36   0.0106 0.000584 0.023263       2.52989348
 1 12 37   0.0106 0.000584 0.027123       2.52994402
 1 12 38   0.0106 0.000584 0.031623       2.53000246
 1 12 39   0.0106 0.000584 0.036869       2.53006993
 1 12 40   0.0106 0.000584 0.042987       2.53014770
 1 12 41   0.0106 0.000584 0.050119       2.53023715
 1 12 42   0.0106 0.000584 0.058434       2.53033977
 1 12 43   0.0106 0.000584 0.068129       2.53045715
 1 12 44   0.0106 0.000584 0.079433       2.53059093
 1 12 45   0.0106 0.000584 0.092612       2.53075175
 1 12 46   0.0106 0.000584 0.107978       2.53092365
 1 12 47   0.0106 0.000584 0.125893       2.53111633
 1 12 48   0.0106 0.000584 0.146780       2.53133020
 1 12 49   0.0106 0.000584 0.171133       2.53156554
 1 12 50   0.0106 0.000584 0.199526       2.53185974
 1 12 51   0.0106 0.000584 0.232631       2.53213894
 1 12 52   0.0106 0.000584 0.271227       2.53242850
 1 12 53   0.0106 0.000584 0.316228       2.53271733
 1 12 54   0.0106 0.000584 0.368695       2.53298742
 1 12 55   0.0106 0.000584 0.429866       2.53325989
 1 12 56   0.0106 0.000584 0.501187       2.53340451
 1 12 57   0.0106 0.000584 0.584341       2.53340138
 1 12 58   0.0106 0.000584 0.681292       2.53317317
 1 12 59   0.0106 0.000584 0.794328       2.53259975
 1 12 60   0.0106 0.000584 0.926119       2.53130483
 1 13  1   0.0106 0.000681 0.000108       2.52958154
 1 13  2   0.0106 0.000681 0.000126       2.52958179
 1 13  3   0.0106 0.000681 0.000147       2.52958208
 1 13  4   0.0106 0.000681 0.000171       2.52958242
 1 13  5   0.0106 0.000681 0.000200       2.52958281
 1 13  6   0.0106 0.000681 0.000233       2.52958327
 1 13  7   0.0106 0.000681 0.000271       2.52958380
 1 13  8   0.0106 0.000681 0.000316       2.52958443
 1 13  9   0.0106 0.000681 0.000369       2.52958515
 1 13 10   0.0106 0.000681 0.000430       2.52958600
 1 13 11   0.0106 0.000681 0.000501       2.52958699
 1 13 12   0.0106 0.000681 0.000584       2.52958814
 1 13 13   0.0106 0.000681 0.000681       2.52958949
 1 13 14   0.0106 0.000681 0.000794       2.52959105
 1 13 15   0.0106 0.000681 0.000926       2.52959288
 1 13 16   0.0106 0.000681 0.001080       2.52959500
 1 13 17   0.0106 0.000681 0.001259       2.52959748
 1 13 18   0.0106 0.000681 0.001468       2.52960037
 1 13 19   0.0106 0.000681 0.001711       2.52960374
 1 13 20   0.0106 0.000681 0.001995       2.52960767
 1 13 21   0.0106 0.000681 0.002326       2.52961224
 1 13 22   0.0106 0.000681 0.002712       2.52961757
 1 13 23   0.0106 0.000681 0.003162       2.52962377
 1 13 24   0.0106 0.000681 0.003687       2.52963101
 1 13 25   0.0106 0.000681 0.004299       2.52963943
 1 13 26   0.0106 0.000681 0.005012       2.52964923
 1 13 27   0.0106 0.000681 0.005843       2.52966065
 1 13 28   0.0106 0.000681 0.006813       2.52967394
 1 13 29   0.0106 0.000681 0.007943       2.52968940
 1 13 30   0.0106 0.000681 0.009261       2.52970739
 1 13 31   0.0106 0.000681 0.010798       2.52972830
 1 13 32   0.0106 0.000681 0.012589       2.52975261
 1 13 33   0.0106 0.000681 0.014678       2.52978084
 1 13 34   0.0106 0.000681 0.017113       2.52981362
 1 13 35   0.0106 0.000681 0.019953       2.52985164
 1 13 36   0.0106 0.000681 0.023263       2.52989570
 1 13 37   0.0106 0.000681 0.027123       2.52994672
 1 13 38   0.0106 0.000681 0.031623       2.53000571
 1 13 39   0.0106 0.000681 0.036869       2.53007383
 1 13 40   0.0106 0.000681 0.042987       2.53015234
 1 13 41   0.0106 0.000681 0.050119       2.53024266
 1 13 42   0.0106 0.000681 0.058434       2.53034631
 1 13 43   0.0106 0.000681 0.068129       2.53046488
 1 13 44   0.0106 0.000681 0.079433       2.53060907
 1 13 45   0.0106 0.000681 0.092612       2.53076310
 1 13 46   0.0106 0.000681 0.107978       2.53093698
 1 13 47   0.0106 0.000681 0.125893       2.53113172
 1 13 48   0.0106 0.000681 0.146780       2.53134855
 1 13 49   0.0106 0.000681 0.171133       2.53162631
 1 13 50   0.0106 0.000681 0.199526       2.53189336
 1 13 51   0.0106 0.000681 0.232631       2.53217826
 1 13 52   0.0106 0.000681 0.271227       2.53247461
 1 13 53   0.0106 0.000681 0.316228       2.53277108
 1 13 54   0.0106 0.000681 0.368695       2.53309826
 1 13 55   0.0106 0.000681 0.429866       2.53333921
 1 13 56   0.0106 0.000681 0.501187       2.53349262
 1 13 57   0.0106 0.000681 0.584341       2.53350702
 1 13 58   0.0106 0.000681 0.681292       2.53329804
 1 13 59   0.0106 0.000681 0.794328       2.53253864
 1 13 60   0.0106 0.000681 0.926119       2.53144014
 1 14  1   0.0106 0.000794 0.000108       2.52958083
 1 14  2   0.0106 0.000794 0.000126       2.52958108
 1 14  3   0.0106 0.000794 0.000147       2.52958137
 1 14  4   0.0106 0.000794 0.000171       2.52958171
 1 14  5   0.0106 0.000794 0.000200       2.52958211
 1 14  6   0.0106 0.000794 0.000233       2.52958257
 1 14  7   0.0106 0.000794 0.000271       2.52958311
 1 14  8   0.0106 0.000794 0.000316       2.52958374
 1 14  9   0.0106 0.000794 0.000369       2.52958448
 1 14 10   0.0106 0.000794 0.000430       2.52958534
 1 14 11   0.0106 0.000794 0.000501       2.52958633
 1 14 12   0.0106 0.000794 0.000584       2.52958750
 1 14 13   0.0106 0.000794 0.000681       2.52958886
 1 14 14   0.0106 0.000794 0.000794       2.52959044
 1 14 15   0.0106 0.000794 0.000926       2.52959228
 1 14 16   0.0106 0.000794 0.001080       2.52959443
 1 14 17   0.0106 0.000794 0.001259       2.52959693
 1 14 18   0.0106 0.000794 0.001468       2.52959985
 1 14 19   0.0106 0.000794 0.001711       2.52960326
 1 14 20   0.0106 0.000794 0.001995       2.52960722
 1 14 21   0.0106 0.000794 0.002326       2.52961184
 1 14 22   0.0106 0.000794 0.002712       2.52961723
 1 14 23   0.0106 0.000794 0.003162       2.52962350
 1 14 24   0.0106 0.000794 0.003687       2.52963080
 1 14 25   0.0106 0.000794 0.004299       2.52963931
 1 14 26   0.0106 0.000794 0.005012       2.52964922
 1 14 27   0.0106 0.000794 0.005843       2.52966076
 1 14 28   0.0106 0.000794 0.006813       2.52967418
 1 14 29   0.0106 0.000794 0.007943       2.52968981
 1 14 30   0.0106 0.000794 0.009261       2.52970798
 1 14 31   0.0106 0.000794 0.010798       2.52972911
 1 14 32   0.0106 0.000794 0.012589       2.52975368
 1 14 33   0.0106 0.000794 0.014678       2.52978221
 1 14 34   0.0106 0.000794 0.017113       2.52981533
 1 14 35   0.0106 0.000794 0.019953       2.52985376
 1 14 36   0.0106 0.000794 0.023263       2.52989829
 1 14 37   0.0106 0.000794 0.027123       2.52994986
 1 14 38   0.0106 0.000794 0.031623       2.53000949
 1 14 39   0.0106 0.000794 0.036869       2.53007836
 1 14 40   0.0106 0.000794 0.042987       2.53015775
 1 14 41   0.0106 0.000794 0.050119       2.53024909
 1 14 42   0.0106 0.000794 0.058434       2.53035393
 1 14 43   0.0106 0.000794 0.068129       2.53048291
 1 14 44   0.0106 0.000794 0.079433       2.53062031
 1 14 45   0.0106 0.000794 0.092612       2.53077632
 1 14 46   0.0106 0.000794 0.107978       2.53095226
 1 14 47   0.0106 0.000794 0.125893       2.53114996
 1 14 48   0.0106 0.000794 0.146780       2.53140920
 1 14 49   0.0106 0.000794 0.171133       2.53165980
 1 14 50   0.0106 0.000794 0.199526       2.53193254
 1 14 51   0.0106 0.000794 0.232631       2.53222423
 1 14 52   0.0106 0.000794 0.271227       2.53252821
 1 14 53   0.0106 0.000794 0.316228       2.53288176
 1 14 54   0.0106 0.000794 0.368695       2.53317739
 1 14 55   0.0106 0.000794 0.429866       2.53342711
 1 14 56   0.0106 0.000794 0.501187       2.53359802
 1 14 57   0.0106 0.000794 0.584341       2.53363161
 1 14 58   0.0106 0.000794 0.681292       2.53323661
 1 14 59   0.0106 0.000794 0.794328       2.53267355
 1 14 60   0.0106 0.000794 0.926119       2.53159432
 1 15  1   0.0106 0.000926 0.000108       2.52958000
 1 15  2   0.0106 0.000926 0.000126       2.52958025
 1 15  3   0.0106 0.000926 0.000147       2.52958055
 1 15  4   0.0106 0.000926 0.000171       2.52958089
 1 15  5   0.0106 0.000926 0.000200       2.52958129
 1 15  6   0.0106 0.000926 0.000233       2.52958176
 1 15  7   0.0106 0.000926 0.000271       2.52958231
 1 15  8   0.0106 0.000926 0.000316       2.52958295
 1 15  9   0.0106 0.000926 0.000369       2.52958369
 1 15 10   0.0106 0.000926 0.000430       2.52958456
